Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Dominic,"Our Planet: Season 1: ""Jungles"" (Episodic Trailer)",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:33:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3716,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3990,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":6386,""mediaOffsetMs"":18}]"
Dominic,Season 1 Trailer: Last Chance U: Basketball,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:33:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2781,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2951,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4810,""mediaOffsetMs"":17}]"
Dominic,Amateur (Trailer),Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:33:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":918},{""eventType"":""playing"",""sessionOffsetMs"":2973,""mediaOffsetMs"":918},{""eventType"":""paused"",""sessionOffsetMs"":28201,""mediaOffsetMs"":25025},{""eventType"":""stopped"",""sessionOffsetMs"":30560,""mediaOffsetMs"":25036}]"
Dominic,It (2017)_hook_04_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2383,""mediaOffsetMs"":0}]"
Dominic,"Can't Stop, Won't Stop: A Bad Boy Story_hook_05_16x9",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2670,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4620,""mediaOffsetMs"":1887},{""eventType"":""stopped"",""sessionOffsetMs"":7058,""mediaOffsetMs"":1641}]"
Dominic,It (2017)_hook_04_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2454,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2647,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3971,""mediaOffsetMs"":155}]"
Dominic,Trailer 2: Love & Gelato,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2713,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2873,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4928,""mediaOffsetMs"":94}]"
Dominic,Trailer 2: Hustle,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1756,""mediaOffsetMs"":0}]"
Dominic,Backtrace_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2726,""mediaOffsetMs"":0}]"
Dominic,The Mist_hook_02_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2355,""mediaOffsetMs"":0}]"
Dominic,Sing 2_hook_02_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2997,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3148,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4677,""mediaOffsetMs"":67}]"
Dominic,Season 1 Moment of High Emotion Clip: Snowflake Mountain,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2914,""mediaOffsetMs"":0}]"
Dominic,The UnXplained with William Shatner: Season 1_hook_03_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:32:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3048,""mediaOffsetMs"":0}]"
Dominic,"Stranger Things 4: ""Chapter Four: Dear Billy""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:30:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3921,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15810,""mediaOffsetMs"":12012},{""eventType"":""paused"",""sessionOffsetMs"":18841,""mediaOffsetMs"":15015},{""eventType"":""reposition"",""sessionOffsetMs"":20764,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22281,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22346,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":28830,""mediaOffsetMs"":6506},{""eventType"":""reposition"",""sessionOffsetMs"":40185,""mediaOffsetMs"":310000},{""eventType"":""playing"",""sessionOffsetMs"":42134,""mediaOffsetMs"":308308},{""eventType"":""playing"",""sessionOffsetMs"":42236,""mediaOffsetMs"":308308},{""eventType"":""paused"",""sessionOffsetMs"":110150,""mediaOffsetMs"":376376},{""eventType"":""stopped"",""sessionOffsetMs"":113230,""mediaOffsetMs"":375164}]"
Dominic,"Stranger Things: ""Chapter One: The Vanishing of Will Byers""",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:30:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3546,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4154,""mediaOffsetMs"":583},{""eventType"":""stopped"",""sessionOffsetMs"":12361,""mediaOffsetMs"":280}]"
Dominic,Season 1 Moment of High Emotion Clip: Snowflake Mountain,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:30:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1876,""mediaOffsetMs"":0}]"
Dominic,"Season 1 Cliffhanger Clip: Web of Make Believe: Death, Lies and the Internet",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:30:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3197,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3348,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5706,""mediaOffsetMs"":15}]"
Dominic,Season 6 Genre Specific Moment Clip: Peaky Blinders,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:30:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3871,""mediaOffsetMs"":0}]"
Dominic,Season 3 Trailer: The Umbrella Academy,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:30:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3264,""mediaOffsetMs"":0}]"
Dominic,Season 1 Relatable Clip: Adak Gold,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-01 04:30:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":3417,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4610,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5434,""mediaOffsetMs"":750},{""eventType"":""stopped"",""sessionOffsetMs"":6960,""mediaOffsetMs"":868}]"
Dominic,White Hot: The Rise & Fall of Abercrombie & Fitch,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:48:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3723,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15569,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":19615,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":23578,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":23590,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":27581,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":31585,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":31589,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":35590,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":37606,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":39593,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":45605,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":47600,""mediaOffsetMs"":44044},{""eventType"":""paused"",""sessionOffsetMs"":2414156,""mediaOffsetMs"":2410491},{""eventType"":""playing"",""sessionOffsetMs"":3569957,""mediaOffsetMs"":2410491},{""eventType"":""paused"",""sessionOffsetMs"":3571059,""mediaOffsetMs"":2411659},{""eventType"":""playing"",""sessionOffsetMs"":4284583,""mediaOffsetMs"":2411659},{""eventType"":""paused"",""sessionOffsetMs"":6980583,""mediaOffsetMs"":5107435},{""eventType"":""stopped"",""sessionOffsetMs"":6981345,""mediaOffsetMs"":5107537}]"
Dominic,My Next Guest Needs No Introduction With David Letterman: JAY-Z_hook_07_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:48:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2057,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2162,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3891,""mediaOffsetMs"":92}]"
Dominic,My Next Guest Needs No Introduction With David Letterman: JAY-Z_hook_07_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:48:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3123,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3321,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4849,""mediaOffsetMs"":74}]"
Dominic,Season 2 Relatable Clip: Get Organized with The Home Edit,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:48:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4221,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5179,""mediaOffsetMs"":750},{""eventType"":""stopped"",""sessionOffsetMs"":7114,""mediaOffsetMs"":755}]"
Dominic,Selling Sunset (Trailer),Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:48:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4368,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4518,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6352,""mediaOffsetMs"":17}]"
Dominic,Trailer: Halftime,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:48:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3287,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3400,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5320,""mediaOffsetMs"":14}]"
Dominic,Cliffhanger Clip: Chickenhare and the Hamster of Darkness,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:47:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2584,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":56728,""mediaOffsetMs"":53821}]"
Dominic,It (2017)_hook_04_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:47:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2598,""mediaOffsetMs"":0}]"
Dominic,Inciting Incident Clip: Spiderhead,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:47:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2891,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3038,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5352,""mediaOffsetMs"":20}]"
Dominic,Trailer 2: Hustle,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:47:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3119,""mediaOffsetMs"":0}]"
Dominic,Trailer: Love & Gelato,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:47:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2883,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":23265,""mediaOffsetMs"":20250},{""eventType"":""stopped"",""sessionOffsetMs"":25687,""mediaOffsetMs"":20336}]"
Dominic,The Mist_hook_02_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:46:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2630,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2934,""mediaOffsetMs"":275},{""eventType"":""stopped"",""sessionOffsetMs"":5298,""mediaOffsetMs"":68}]"
Dominic,Sing 2_hook_02_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:46:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2899,""mediaOffsetMs"":0}]"
Dominic,Supporting Character Clip: The Man from Toronto,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:46:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3407,""mediaOffsetMs"":0}]"
Dominic,Ultimate Beastmaster: Survival of the Fittest (Trailer),Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 05:46:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":901},{""eventType"":""playing"",""sessionOffsetMs"":3429,""mediaOffsetMs"":901},{""eventType"":""paused"",""sessionOffsetMs"":3796,""mediaOffsetMs"":266},{""eventType"":""stopped"",""sessionOffsetMs"":6557,""mediaOffsetMs"":89}]"
Dominic,The Man from Toronto,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 04:01:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4082,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":16054,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":19974,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":23978,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":28025,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":31985,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":35990,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":48004,""mediaOffsetMs"":44044},{""eventType"":""playing"",""sessionOffsetMs"":2506471,""mediaOffsetMs"":2502500},{""eventType"":""playing"",""sessionOffsetMs"":2522476,""mediaOffsetMs"":2518516},{""eventType"":""playing"",""sessionOffsetMs"":2526479,""mediaOffsetMs"":2522520},{""eventType"":""playing"",""sessionOffsetMs"":2530484,""mediaOffsetMs"":2526524},{""eventType"":""playing"",""sessionOffsetMs"":3219177,""mediaOffsetMs"":3215212},{""eventType"":""playing"",""sessionOffsetMs"":3235189,""mediaOffsetMs"":3231228},{""eventType"":""playing"",""sessionOffsetMs"":3719673,""mediaOffsetMs"":3715712},{""eventType"":""playing"",""sessionOffsetMs"":3735689,""mediaOffsetMs"":3731728},{""eventType"":""playing"",""sessionOffsetMs"":3763715,""mediaOffsetMs"":3759756},{""eventType"":""playing"",""sessionOffsetMs"":3779732,""mediaOffsetMs"":3775772},{""eventType"":""playing"",""sessionOffsetMs"":3883836,""mediaOffsetMs"":3879876},{""eventType"":""playing"",""sessionOffsetMs"":3899853,""mediaOffsetMs"":3895892},{""eventType"":""playing"",""sessionOffsetMs"":3919870,""mediaOffsetMs"":3915912},{""eventType"":""playing"",""sessionOffsetMs"":3935889,""mediaOffsetMs"":3931928},{""eventType"":""playing"",""sessionOffsetMs"":3975927,""mediaOffsetMs"":3971968},{""eventType"":""playing"",""sessionOffsetMs"":3991945,""mediaOffsetMs"":3987984},{""eventType"":""playing"",""sessionOffsetMs"":4240196,""mediaOffsetMs"":4236232},{""eventType"":""playing"",""sessionOffsetMs"":4264217,""mediaOffsetMs"":4260256},{""eventType"":""playing"",""sessionOffsetMs"":4312265,""mediaOffsetMs"":4308304},{""eventType"":""playing"",""sessionOffsetMs"":4328283,""mediaOffsetMs"":4324320},{""eventType"":""playing"",""sessionOffsetMs"":4888842,""mediaOffsetMs"":4884880},{""eventType"":""playing"",""sessionOffsetMs"":4920872,""mediaOffsetMs"":4916912},{""eventType"":""playing"",""sessionOffsetMs"":4948902,""mediaOffsetMs"":4944940},{""eventType"":""playing"",""sessionOffsetMs"":4964918,""mediaOffsetMs"":4960956},{""eventType"":""playing"",""sessionOffsetMs"":5145098,""mediaOffsetMs"":5141136},{""eventType"":""playing"",""sessionOffsetMs"":5165116,""mediaOffsetMs"":5161156},{""eventType"":""playing"",""sessionOffsetMs"":5185141,""mediaOffsetMs"":5181176},{""eventType"":""playing"",""sessionOffsetMs"":5201153,""mediaOffsetMs"":5197192},{""eventType"":""playing"",""sessionOffsetMs"":5381332,""mediaOffsetMs"":5377372},{""eventType"":""playing"",""sessionOffsetMs"":5401352,""mediaOffsetMs"":5397392},{""eventType"":""playing"",""sessionOffsetMs"":5593547,""mediaOffsetMs"":5589584},{""eventType"":""playing"",""sessionOffsetMs"":5613566,""mediaOffsetMs"":5609604},{""eventType"":""playing"",""sessionOffsetMs"":5641593,""mediaOffsetMs"":5637632},{""eventType"":""playing"",""sessionOffsetMs"":5657611,""mediaOffsetMs"":5653648},{""eventType"":""playing"",""sessionOffsetMs"":5797749,""mediaOffsetMs"":5793788},{""eventType"":""playing"",""sessionOffsetMs"":5813764,""mediaOffsetMs"":5809804},{""eventType"":""playing"",""sessionOffsetMs"":6033985,""mediaOffsetMs"":6030024},{""eventType"":""playing"",""sessionOffsetMs"":6054012,""mediaOffsetMs"":6050044},{""eventType"":""paused"",""sessionOffsetMs"":6316049,""mediaOffsetMs"":6311847},{""eventType"":""stopped"",""sessionOffsetMs"":6318199,""mediaOffsetMs"":6312056}]"
Dominic,Supporting Character Clip: The Man from Toronto,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 04:01:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4400,""mediaOffsetMs"":0}]"
Dominic,Season 3 Genre Specific Moment Clip: The Umbrella Academy,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 04:01:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4127,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4284,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6206,""mediaOffsetMs"":98}]"
Dominic,Season 1 Moment of High Emotion Clip: Snowflake Mountain,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 04:01:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2948,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3176,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5083,""mediaOffsetMs"":102}]"
Dominic,Season 1 Cliffhanger Clip: The Hidden Lives of Pets,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-27 04:00:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":15748,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":16647,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":20508,""mediaOffsetMs"":3488},{""eventType"":""stopped"",""sessionOffsetMs"":21988,""mediaOffsetMs"":3816}]"
Dominic,Spiderhead,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-06-25 02:09:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4661000},{""eventType"":""playing"",""sessionOffsetMs"":3883,""mediaOffsetMs"":4661000},{""eventType"":""playing"",""sessionOffsetMs"":15771,""mediaOffsetMs"":4672000},{""eventType"":""playing"",""sessionOffsetMs"":19884,""mediaOffsetMs"":4676000},{""eventType"":""playing"",""sessionOffsetMs"":23761,""mediaOffsetMs"":4680000},{""eventType"":""playing"",""sessionOffsetMs"":27758,""mediaOffsetMs"":4684000},{""eventType"":""playing"",""sessionOffsetMs"":31808,""mediaOffsetMs"":4688000},{""eventType"":""playing"",""sessionOffsetMs"":35768,""mediaOffsetMs"":4692000},{""eventType"":""playing"",""sessionOffsetMs"":39757,""mediaOffsetMs"":4696000},{""eventType"":""playing"",""sessionOffsetMs"":43756,""mediaOffsetMs"":4700000},{""eventType"":""paused"",""sessionOffsetMs"":1238638,""mediaOffsetMs"":5894750},{""eventType"":""stopped"",""sessionOffsetMs"":1241127,""mediaOffsetMs"":5894056}]"
